<TICKER> <PER> <DATE> <TIME> <OPEN> <HIGH> <LOW> <CLOSE> <VOL>
GDAX.BTC-USD 60 20211209 070000 49935.3800000 49981.5900000 49487.7400000 49565.2500000 512
GDAX.BTC-USD 60 20211209 080000 49563.3000000 49854.4900000 49482.0900000 49851.6900000 345
GDAX.BTC-USD 60 20211209 090000 49851.6900000 49927.6500000 49668.6400000 49811.8000000 286
GDAX.BTC-USD 60 20211209 100000 49811.8000000 49902.5300000 49522.8000000 49660.0800000 409
GDAX.BTC-USD 60 20211209 110000 49666.5600000 50389.6700000 49230.0000000 50059.4100000 541
GDAX.BTC-USD 60 20211209 120000 50058.6900000 50062.6200000 49287.1800000 49545.8000000 382
GDAX.BTC-USD 60 20211209 130000 49546.9800000 49587.4000000 48935.7600000 49245.5600000 652
GDAX.BTC-USD 60 20211209 140000 49244.9400000 49447.5500000 48942.0100000 49355.3300000 364
GDAX.BTC-USD 60 20211209 150000 49351.7900000 49460.1700000 49068.0000000 49195.5800000 259
GDAX.BTC-USD 60 20211209 160000 49193.5000000 49667.0200000 48980.1000000 49449.6900000 410
GDAX.BTC-USD 60 20211209 170000 49454.3800000 49457.9800000 49091.5300000 49383.2300000 351
GDAX.BTC-USD 60 20211209 180000 49384.4800000 49490.2500000 48529.8600000 48600.0000000 943
GDAX.BTC-USD 60 20211209 190000 48600.0100000 48806.9000000 48100.0000000 48503.1900000 1512
GDAX.BTC-USD 60 20211209 200000 48503.2000000 48868.0600000 48250.0000000 48546.7500000 828
GDAX.BTC-USD 60 20211209 210000 48544.5100000 48739.7000000 48156.0000000 48210.6800000 599
GDAX.BTC-USD 60 20211209 220000 48208.7200000 48385.3600000 47510.0000000 47790.4300000 1452
GDAX.BTC-USD 60 20211209 230000 47784.7500000 48024.2400000 47580.0100000 47623.8800000 1015
GDAX.BTC-USD 60 20211210 000000 47622.4700000 47734.9400000 47323.2300000 47688.6300000 1377
GDAX.BTC-USD 60 20211210 010000 47685.1800000 48165.0400000 47582.9900000 47999.3500000 764
GDAX.BTC-USD 60 20211210 020000 47990.4500000 48465.1600000 47710.9900000 47969.6500000 686
GDAX.BTC-USD 60 20211210 030000 47969.6500000 48278.5500000 47539.9400000 47568.4300000 534
GDAX.BTC-USD 60 20211210 040000 47568.4300000 48802.9200000 47455.0000000 48047.2500000 988
GDAX.BTC-USD 60 20211210 050000 48051.1000000 48579.4100000 47797.8800000 48436.7900000 470
GDAX.BTC-USD 60 20211210 060000 48436.7800000 48805.2100000 48308.2600000 48552.1800000 367
GDAX.BTC-USD 60 20211210 070000 48555.7900000 48605.0500000 48243.1900000 48393.1800000 288
GDAX.BTC-USD 60 20211210 080000 48393.1700000 48587.3600000 48179.5200000 48195.7100000 245
GDAX.BTC-USD 60 20211210 090000 48187.5200000 48373.2000000 48068.7900000 48264.6300000 200
GDAX.BTC-USD 60 20211210 100000 48265.2500000 48446.9500000 47844.6400000 47875.7700000 278
GDAX.BTC-USD 60 20211210 110000 47875.2900000 48048.3400000 47568.0600000 47686.3200000 787
GDAX.BTC-USD 60 20211210 120000 47686.3100000 48195.3600000 47630.3200000 48110.2600000 443
GDAX.BTC-USD 60 20211210 130000 48114.2100000 48516.1000000 47893.8600000 48388.0800000 326
GDAX.BTC-USD 60 20211210 140000 48388.0800000 48514.4400000 48154.9100000 48229.7100000 214
GDAX.BTC-USD 60 20211210 150000 48229.7100000 48748.7800000 48220.0000000 48738.3400000 251
GDAX.BTC-USD 60 20211210 160000 48735.6900000 49305.9900000 48683.2100000 49120.1000000 499
GDAX.BTC-USD 60 20211210 170000 49116.1100000 50148.4900000 48864.8200000 49636.8400000 920
GDAX.BTC-USD 60 20211210 180000 49636.8300000 49860.6900000 48161.2000000 48302.7600000 1063
GDAX.BTC-USD 60 20211210 190000 48300.8000000 48619.5300000 47757.1100000 47988.2700000 1084
GDAX.BTC-USD 60 20211210 200000 47992.5100000 47993.9200000 47185.1100000 47556.0700000 1578
GDAX.BTC-USD 60 20211210 210000 47556.0800000 47774.4200000 47312.6100000 47738.1000000 870
GDAX.BTC-USD 60 20211210 220000 47741.3100000 48338.5400000 47654.3800000 47848.0100000 823
GDAX.BTC-USD 60 20211210 230000 47846.8000000 48225.0000000 47682.2000000 48121.7700000 725
GDAX.BTC-USD 60 20211211 000000 48123.2900000 48479.7800000 48110.9000000 48427.4900000 749
GDAX.BTC-USD 60 20211211 010000 48437.4900000 48546.0000000 47818.7800000 47936.5800000 938
GDAX.BTC-USD 60 20211211 020000 47936.5800000 48116.6200000 47480.4600000 47538.2600000 597
GDAX.BTC-USD 60 20211211 030000 47549.6900000 47829.6800000 46900.0000000 47170.9400000 993
GDAX.BTC-USD 60 20211211 040000 47170.9400000 48494.6200000 46786.7800000 47771.2500000 1795
GDAX.BTC-USD 60 20211211 050000 47769.7900000 48277.3400000 47677.7000000 47939.9400000 444
GDAX.BTC-USD 60 20211211 060000 47948.0400000 48283.2300000 47921.4500000 48271.8800000 364
GDAX.BTC-USD 60 20211211 070000 48275.9400000 48700.0000000 48183.3700000 48332.0500000 521
GDAX.BTC-USD 60 20211211 080000 48332.1900000 48636.6900000 48287.7400000 48562.5900000 310
GDAX.BTC-USD 60 20211211 090000 48562.6100000 48616.7400000 48178.7800000 48349.6000000 760
GDAX.BTC-USD 60 20211211 100000 48342.9400000 48896.7500000 48047.0100000 48084.6300000 351
GDAX.BTC-USD 60 20211211 110000 48076.9900000 48200.2200000 47809.1200000 48060.1400000 283
GDAX.BTC-USD 60 20211211 120000 48057.4900000 48911.9200000 47890.7700000 48416.1500000 501
GDAX.BTC-USD 60 20211211 130000 48420.6700000 48661.4100000 48144.0000000 48562.7400000 347
GDAX.BTC-USD 60 20211211 140000 48562.7400000 48625.1800000 48357.0700000 48410.6000000 188
GDAX.BTC-USD 60 20211211 150000 48410.6000000 48487.5000000 48194.3200000 48262.7300000 185
GDAX.BTC-USD 60 20211211 160000 48269.8300000 48611.3600000 48220.0100000 48551.6000000 230
GDAX.BTC-USD 60 20211211 170000 48551.5700000 48941.3600000 48247.3600000 48387.5900000 312
GDAX.BTC-USD 60 20211211 180000 48389.3600000 48582.9200000 48189.1600000 48490.5600000 218
GDAX.BTC-USD 60 20211211 190000 48490.5700000 48805.7500000 48462.8800000 48789.4200000 318
GDAX.BTC-USD 60 20211211 200000 48788.8600000 49306.8300000 48718.7300000 49011.4000000 611
GDAX.BTC-USD 60 20211211 210000 49017.4300000 49076.7200000 48596.6000000 48724.6400000 321
GDAX.BTC-USD 60 20211211 220000 48719.8900000 48897.2000000 48585.7100000 48704.3200000 443
GDAX.BTC-USD 60 20211211 230000 48703.5500000 48814.0700000 48400.0000000 48423.6300000 378
GDAX.BTC-USD 60 20211212 000000 48423.6300000 48752.7300000 48404.2600000 48584.4000000 434
GDAX.BTC-USD 60 20211212 010000 48585.6300000 48864.8200000 48416.9800000 48811.5900000 426
GDAX.BTC-USD 60 20211212 020000 48811.5900000 49149.9900000 48671.9800000 48853.1700000 442
GDAX.BTC-USD 60 20211212 030000 48852.4900000 49517.1800000 48820.8200000 49407.7500000 857
GDAX.BTC-USD 60 20211212 040000 49424.4700000 49721.5900000 49243.5000000 49361.5700000 557
GDAX.BTC-USD 60 20211212 050000 49362.4500000 49488.9000000 49012.4600000 49206.3000000 304
GDAX.BTC-USD 60 20211212 060000 49206.2900000 49379.2200000 49050.0000000 49075.2600000 282
GDAX.BTC-USD 60 20211212 070000 49077.3500000 49417.6700000 49065.8300000 49335.5200000 249
GDAX.BTC-USD 60 20211212 080000 49330.0000000 49375.3200000 48854.8000000 48898.6200000 365
GDAX.BTC-USD 60 20211212 090000 48894.8100000 49100.6700000 48859.1100000 49011.3200000 203
GDAX.BTC-USD 60 20211212 100000 49011.3200000 49249.9700000 48970.6400000 49196.6800000 179
GDAX.BTC-USD 60 20211212 110000 49193.9700000 49400.0000000 49118.0400000 49338.6100000 198
GDAX.BTC-USD 60 20211212 120000 49332.6200000 49405.4000000 48978.0300000 48994.5300000 237
GDAX.BTC-USD 60 20211212 130000 48992.5300000 49178.3800000 48753.0000000 48847.3300000 218
GDAX.BTC-USD 60 20211212 140000 48848.5100000 48981.3100000 48665.4300000 48957.2800000 238
GDAX.BTC-USD 60 20211212 150000 48957.2800000 49332.2800000 48872.1900000 49159.9600000 237
GDAX.BTC-USD 60 20211212 160000 49163.6800000 49666.7600000 49136.6600000 49548.6700000 556
GDAX.BTC-USD 60 20211212 170000 49542.3900000 49925.6200000 49534.7100000 49838.1200000 341
GDAX.BTC-USD 60 20211212 180000 49831.3000000 49960.0000000 49549.1900000 49908.6700000 359
GDAX.BTC-USD 60 20211212 190000 49908.6600000 49960.0000000 49611.1100000 49661.2700000 318
GDAX.BTC-USD 60 20211212 200000 49658.4100000 49926.2800000 49537.5100000 49913.2600000 508
GDAX.BTC-USD 60 20211212 210000 49901.2800000 50492.4700000 49805.1600000 50283.7100000 1651
GDAX.BTC-USD 60 20211212 220000 50274.3700000 50828.1300000 50274.3700000 50489.9700000 1630
GDAX.BTC-USD 60 20211212 230000 50481.7500000 50621.3300000 50148.0400000 50240.2000000 426
GDAX.BTC-USD 60 20211213 000000 50245.5900000 50589.4600000 50180.3200000 50305.8500000 412
GDAX.BTC-USD 60 20211213 010000 50306.0800000 50334.7400000 49902.7800000 49969.5800000 327
GDAX.BTC-USD 60 20211213 020000 49966.5300000 50426.3200000 49951.7200000 50317.3300000 363
GDAX.BTC-USD 60 20211213 030000 50317.9900000 50400.0000000 49989.2300000 50089.6400000 261
GDAX.BTC-USD 60 20211213 040000 50089.6400000 50218.4200000 49570.7000000 49652.8900000 419
GDAX.BTC-USD 60 20211213 050000 49663.7500000 49664.1600000 48595.0100000 48624.4100000 932
GDAX.BTC-USD 60 20211213 060000 48625.7200000 48912.1800000 48464.6600000 48803.2400000 525
GDAX.BTC-USD 60 20211213 070000 48803.2400000 49114.0700000 48725.2300000 48909.6100000 297
GDAX.BTC-USD 60 20211213 080000 48909.6100000 49139.8400000 48791.1400000 49065.4200000 279
GDAX.BTC-USD 60 20211213 090000 49065.4500000 49372.0800000 48878.9300000 49277.3200000 369
GDAX.BTC-USD 60 20211213 100000 49272.4500000 49335.4600000 48880.8200000 48964.2200000 195
GDAX.BTC-USD 60 20211213 110000 48954.5700000 49014.1200000 48609.3700000 48773.2400000 372
GDAX.BTC-USD 60 20211213 120000 48766.8900000 49204.6400000 48200.0000000 49048.7100000 557
GDAX.BTC-USD 60 20211213 130000 49048.7200000 49059.6800000 48730.6200000 48900.2100000 172
GDAX.BTC-USD 60 20211213 140000 48900.2000000 48941.9600000 48524.1200000 48720.9800000 168
GDAX.BTC-USD 60 20211213 150000 48715.2000000 48941.1000000 48603.2500000 48884.3000000 161
GDAX.BTC-USD 60 20211213 160000 48880.3800000 49034.2900000 48551.5000000 48597.3300000 334
GDAX.BTC-USD 60 20211213 170000 48604.1000000 48666.5800000 48188.1100000 48452.7800000 716
GDAX.BTC-USD 60 20211213 180000 48452.7800000 48452.7800000 47707.2200000 47958.5200000 1321
GDAX.BTC-USD 60 20211213 190000 47958.5200000 47963.7000000 47013.4700000 47269.9100000 1990
GDAX.BTC-USD 60 20211213 200000 47269.9100000 47593.4200000 46640.0000000 47137.0500000 1913
GDAX.BTC-USD 60 20211213 210000 47137.0500000 47958.5200000 47066.2200000 47519.4800000 1460
GDAX.BTC-USD 60 20211213 220000 47524.6500000 47690.0000000 47313.6300000 47447.7000000 728
GDAX.BTC-USD 60 20211213 230000 47447.7100000 47452.0800000 45727.9200000 46777.5300000 3250
GDAX.BTC-USD 60 20211214 000000 46777.5300000 46996.3000000 46388.0000000 46660.7700000 1992
GDAX.BTC-USD 60 20211214 010000 46664.6100000 46959.6200000 46260.0000000 46829.9900000 1225
GDAX.BTC-USD 60 20211214 020000 46829.9200000 47292.7300000 46710.9400000 46914.0200000 701
GDAX.BTC-USD 60 20211214 030000 46915.7400000 47091.0600000 46586.7700000 46727.8900000 703
GDAX.BTC-USD 60 20211214 040000 46727.8900000 47243.1800000 46300.0000000 47022.7500000 871
GDAX.BTC-USD 60 20211214 050000 47018.7800000 47128.5200000 46607.9000000 46889.4700000 563
GDAX.BTC-USD 60 20211214 060000 46899.1700000 47081.3900000 46700.2600000 47052.3900000 465
GDAX.BTC-USD 60 20211214 070000 47052.3900000 47130.3700000 46782.8600000 46977.8100000 328
GDAX.BTC-USD 60 20211214 080000 46977.8000000 47207.9200000 46890.1200000 47017.0100000 520
GDAX.BTC-USD 60 20211214 090000 47017.0200000 47142.1000000 46695.1000000 46709.7600000 340
GDAX.BTC-USD 60 20211214 100000 46709.7600000 46881.2600000 46344.9300000 46689.6000000 519
GDAX.BTC-USD 60 20211214 110000 46684.8500000 47053.9900000 46548.7200000 47009.7000000 339
GDAX.BTC-USD 60 20211214 120000 47016.1500000 47532.1800000 46987.6700000 47478.3300000 563
GDAX.BTC-USD 60 20211214 130000 47483.7000000 47516.7500000 46819.3600000 46847.8500000 323
GDAX.BTC-USD 60 20211214 140000 46851.0900000 47399.3800000 46808.0500000 47365.2600000 441
GDAX.BTC-USD 60 20211214 150000 47364.3100000 47763.5500000 47196.8100000 47628.6700000 367
GDAX.BTC-USD 60 20211214 160000 47629.7500000 47984.4900000 47526.0000000 47526.0000000 726
GDAX.BTC-USD 60 20211214 170000 47533.7100000 47694.8200000 47000.0000000 47180.1400000 1088
GDAX.BTC-USD 60 20211214 180000 47180.3800000 47339.2200000 46825.1700000 47304.5400000 778
GDAX.BTC-USD 60 20211214 190000 47304.5400000 47545.6600000 46635.5600000 46853.7500000 810
GDAX.BTC-USD 60 20211214 200000 46860.0900000 47150.0000000 46566.0800000 46723.7300000 1174
GDAX.BTC-USD 60 20211214 210000 46726.8600000 47097.2900000 46558.7400000 46634.5200000 872
GDAX.BTC-USD 60 20211214 220000 46631.1400000 46967.0500000 46459.5000000 46653.2800000 721
GDAX.BTC-USD 60 20211214 230000 46658.2300000 47086.9800000 46649.0300000 46877.7000000 782
GDAX.BTC-USD 60 20211215 000000 46875.9500000 47890.6200000 46856.3700000 47805.7300000 1634
GDAX.BTC-USD 60 20211215 010000 47805.7300000 48686.9100000 47773.0100000 48303.5700000 1803
GDAX.BTC-USD 60 20211215 020000 48303.5600000 48482.9000000 48008.2800000 48288.9900000 676
GDAX.BTC-USD 60 20211215 030000 48288.9900000 48461.2900000 48160.8300000 48367.4300000 413
GDAX.BTC-USD 60 20211215 040000 48359.2300000 48795.0000000 48080.2300000 48150.0800000 846
GDAX.BTC-USD 60 20211215 050000 48150.0800000 48189.9900000 47973.1500000 48087.1900000 390
GDAX.BTC-USD 60 20211215 060000 48087.1800000 48110.8900000 47847.3400000 48010.1700000 344
GDAX.BTC-USD 60 20211215 070000 48009.5300000 48312.3900000 47898.9300000 48287.7300000 413
GDAX.BTC-USD 60 20211215 080000 48286.3400000 48449.3500000 48096.9500000 48259.7800000 315
GDAX.BTC-USD 60 20211215 090000 48254.9700000 48333.7000000 48050.9800000 48125.6200000 299
GDAX.BTC-USD 60 20211215 100000 48125.6300000 48344.7000000 48031.1600000 48077.4800000 166
GDAX.BTC-USD 60 20211215 110000 48077.4700000 48353.2400000 47950.0000000 48222.9100000 212
GDAX.BTC-USD 60 20211215 120000 48222.9100000 48775.7400000 48222.8700000 48591.5900000 329
GDAX.BTC-USD 60 20211215 130000 48590.1900000 48615.2300000 48404.4800000 48512.4100000 187
GDAX.BTC-USD 60 20211215 140000 48509.5900000 48613.5900000 48214.6800000 48264.2700000 278
GDAX.BTC-USD 60 20211215 150000 48273.8900000 48380.0200000 48113.7800000 48148.0000000 439
GDAX.BTC-USD 60 20211215 160000 48148.0000000 48317.9700000 47550.0000000 47600.0000000 680
GDAX.BTC-USD 60 20211215 170000 47599.9900000 47827.7400000 47444.4400000 47657.3800000 636
GDAX.BTC-USD 60 20211215 180000 47657.3800000 47782.8300000 47213.2700000 47388.1500000 765
GDAX.BTC-USD 60 20211215 190000 47389.0500000 47481.5700000 46587.4000000 46641.8100000 1639
GDAX.BTC-USD 60 20211215 200000 46637.5600000 47050.2900000 46530.0000000 47025.2000000 1350
GDAX.BTC-USD 60 20211215 210000 47024.2400000 47389.6900000 46894.6500000 47101.3700000 1049
GDAX.BTC-USD 60 20211215 220000 47101.3700000 48257.8400000 47032.3600000 47840.9100000 1497
GDAX.BTC-USD 60 20211215 230000 47843.1400000 49300.0000000 47079.4400000 48696.0700000 4652
GDAX.BTC-USD 60 20211216 000000 48699.0200000 49500.0000000 48542.6200000 49233.0400000 2904
GDAX.BTC-USD 60 20211216 010000 49232.8700000 49381.0800000 48931.4000000 49200.5500000 833
GDAX.BTC-USD 60 20211216 020000 49193.6800000 49269.1500000 48673.1600000 48761.5600000 645
GDAX.BTC-USD 60 20211216 030000 48761.2600000 48973.8700000 48707.4900000 48884.7800000 778
GDAX.BTC-USD 60 20211216 040000 48878.8300000 49280.7500000 48750.7600000 49070.7700000 606
GDAX.BTC-USD 60 20211216 050000 49070.7800000 49160.4800000 48858.1900000 49057.1500000 437
GDAX.BTC-USD 60 20211216 060000 49057.1700000 49079.6200000 48887.2900000 49033.8000000 355
GDAX.BTC-USD 60 20211216 070000 49033.7900000 49075.4700000 48723.3700000 48828.9800000 281
GDAX.BTC-USD 60 20211216 080000 48834.3900000 48905.2600000 48602.1800000 48763.5000000 239
GDAX.BTC-USD 60 20211216 090000 48767.6500000 48823.5300000 48524.8400000 48528.1200000 224
GDAX.BTC-USD 60 20211216 100000 48529.6300000 48924.2900000 48529.6300000 48912.8300000 417
GDAX.BTC-USD 60 20211216 110000 48908.9400000 49024.0200000 48708.4200000 48731.1700000 393
GDAX.BTC-USD 60 20211216 120000 48730.2700000 48940.2800000 48641.0000000 48787.4700000 184
GDAX.BTC-USD 60 20211216 130000 48782.7200000 48996.2700000 48754.8100000 48978.4600000 207
GDAX.BTC-USD 60 20211216 140000 48978.4600000 49250.0000000 48933.5500000 49178.4600000 284
GDAX.BTC-USD 60 20211216 150000 49178.4600000 49459.3900000 48900.0000000 49244.0200000 298
GDAX.BTC-USD 60 20211216 160000 49231.8500000 49247.9300000 48651.1800000 48710.2800000 581
GDAX.BTC-USD 60 20211216 170000 48701.8300000 49256.5300000 48409.1400000 49001.4300000 904
GDAX.BTC-USD 60 20211216 180000 49007.3800000 49014.7500000 48532.4000000 48552.1500000 747
GDAX.BTC-USD 60 20211216 190000 48557.6900000 48733.6500000 48262.3500000 48605.1700000 711
GDAX.BTC-USD 60 20211216 200000 48603.8900000 48728.9500000 48307.1500000 48523.7600000 809
GDAX.BTC-USD 60 20211216 210000 48523.3000000 48538.2800000 48059.1400000 48079.1900000 878
GDAX.BTC-USD 60 20211216 220000 48079.1900000 48330.0000000 47872.0000000 47988.2600000 716
GDAX.BTC-USD 60 20211216 230000 47988.6700000 48127.9600000 47658.1100000 47871.7300000 874
GDAX.BTC-USD 60 20211217 000000 47871.7300000 48410.0000000 47831.0400000 47919.1300000 991
GDAX.BTC-USD 60 20211217 010000 47913.6100000 48168.2400000 47888.0000000 48106.9000000 437
GDAX.BTC-USD 60 20211217 020000 48106.9000000 48180.8500000 47524.6600000 47826.4500000 619
GDAX.BTC-USD 60 20211217 030000 47826.4500000 47829.6700000 47528.8800000 47634.2200000 532
GDAX.BTC-USD 60 20211217 040000 47634.2000000 48000.0000000 47413.3100000 47799.8400000 1298
GDAX.BTC-USD 60 20211217 050000 47799.8500000 48000.0000000 47724.6900000 47855.0000000 414
GDAX.BTC-USD 60 20211217 060000 47854.9900000 47880.0000000 47651.6300000 47826.7300000 320
GDAX.BTC-USD 60 20211217 070000 47826.7400000 47834.3100000 47667.2300000 47785.2600000 431
GDAX.BTC-USD 60 20211217 080000 47783.2600000 47958.9700000 47766.0200000 47928.1800000 297
GDAX.BTC-USD 60 20211217 090000 47928.1300000 47970.0000000 47601.6300000 47722.7900000 459
GDAX.BTC-USD 60 20211217 100000 47721.9000000 47744.9100000 47422.5000000 47431.5900000 333
GDAX.BTC-USD 60 20211217 110000 47432.9700000 47447.4200000 46734.4900000 47017.5500000 936
GDAX.BTC-USD 60 20211217 120000 47023.2900000 47201.7200000 46916.7400000 47149.9600000 442
GDAX.BTC-USD 60 20211217 130000 47148.1800000 47294.4000000 46977.6400000 47234.7200000 267
GDAX.BTC-USD 60 20211217 140000 47239.0600000 47258.0000000 46785.3100000 46963.7500000 493
GDAX.BTC-USD 60 20211217 150000 46958.1300000 47310.6600000 46896.0100000 47124.9100000 335
GDAX.BTC-USD 60 20211217 160000 47124.9100000 47359.6500000 46945.0000000 47047.3700000 351
GDAX.BTC-USD 60 20211217 170000 47047.3900000 47254.5900000 46900.0700000 46959.4600000 434
GDAX.BTC-USD 60 20211217 180000 46960.6300000 47016.7500000 45741.6700000 45971.4000000 2068
GDAX.BTC-USD 60 20211217 190000 45970.2700000 46620.0000000 45469.3200000 46545.9100000 2158
GDAX.BTC-USD 60 20211217 200000 46544.9500000 47461.5000000 46443.9100000 47092.4200000 1847
GDAX.BTC-USD 60 20211217 210000 47093.6900000 47096.0100000 46627.8000000 46773.4600000 694
GDAX.BTC-USD 60 20211217 220000 46773.4600000 47059.6800000 46627.5700000 47004.5100000 808
GDAX.BTC-USD 60 20211217 230000 47001.4800000 47110.0000000 46692.3600000 46765.2500000 608
GDAX.BTC-USD 60 20211218 000000 46765.2500000 46850.0000000 46171.8500000 46177.8600000 1084
GDAX.BTC-USD 60 20211218 010000 46177.4100000 47107.4400000 46111.0000000 46871.0900000 734
